fecha,ccaa,Casos totales,Casos diag día previo,Casos diag ultimos 14 días: n,Casos diag ultimos 14 días: IA,Casos diag ultimos 7 días: n,Casos diag ultimos 7 días: IA,Casos diag fecha sintomas 14 días:n,Casos diag fecha sintomas 14 días:IA,Casos diag fecha sintomas 7 días:n,Casos diag fecha sintomas 7 días:IA
2020-11-23,Melilla,3.933 ,7 ,478 ,"552,68 ",213 ,"246,28 ",199 ,"230,09 ",63 ,"72,84 "
2020-11-23,Murcia,52.532 ,15 ,6.871 ,"459,94 ",2.144 ,"143,52 ",2.662 ,"178,19 ",651 ,"43,58 "
2020-11-23,Navarra,38.833 ,113 ,2.445 ,"373,73 ",956 ,"146,13 ",1.226 ,"187,40 ",391 ,"59,77 "
2020-11-23,País Vasco,93.376 ,443 ,13.353 ,"604,82 ",5.294 ,"239,79 ",100 ,"4,53 ",9 ,"0,41 "
2020-11-23,La Rioja,16.066 ,78 ,1.764 ,"556,82 ",741 ,"233,90 ",790 ,"249,37 ",246 ,"77,65 "
2020-11-24,Andalucía,222.194 ,254 ,36.456 ,"433,27 ",13.575 ,"161,33 ",5.088 ,"60,47 ",1.036 ,"12,31 "
2020-11-24,Aragón,71.590 ,236 ,6.186 ,"468,89 ",2.446 ,"185,40 ",2.609 ,"197,76 ",743 ,"56,32 "
2020-11-24,Asturias,21.801 ,221 ,5.923 ,"579,10 ",2.330 ,"227,81 ",217 ,"21,22 ",80 ,"7,82 "
2020-11-24,Baleares,23.338 ,56 ,2.376 ,"206,71 ",994 ,"86,48 ",1.345 ,"117,01 ",398 ,"34,62 "
2020-11-24,Canarias,20.331 ,116 ,1.645 ,"76,39 ",847 ,"39,33 ",843 ,"39,15 ",286 ,"13,28 "
2020-11-24,Cantabria,14.681 ,133 ,2.710 ,"466,37 ",1.208 ,"207,89 ",316 ,"54,38 ",62 ,"10,67 "
2020-11-24,Castilla La Mancha,82.336 ,53 ,7.435 ,"365,74 ",2.563 ,"126,08 ",2.860 ,"140,69 ",611 ,"30,06 "
2020-11-24,Castilla y León,117.730 ,21 ,15.594 ,"649,87 ",5.829 ,"242,92 ",3.811 ,"158,82 ",895 ,"37,30 "
2020-11-24,Cataluña,297.090 ,954 ,24.958 ,"325,18 ",9.588 ,"124,92 ",9.781 ,"127,44 ",2.554 ,"33,28 "
2020-11-24,Ceuta,2.742 ,23 ,455 ,"536,70 ",196 ,"231,19 ",219 ,"258,32 ",64 ,"75,49 "
2020-11-24,C. Valenciana,96.469 ,148 ,14.182 ,"283,43 ",5.969 ,"119,29 ",4.989 ,"99,70 ",1.179 ,"23,56 "
2020-11-24,Extremadura,27.864 ,164 ,3.360 ,"314,69 ",1.325 ,"124,10 ",1.044 ,"97,78 ",324 ,"30,35 "
2020-11-24,Galicia,47.867 ,382 ,7.427 ,"275,13 ",3.641 ,"134,88 ",2.279 ,"84,42 ",631 ,"23,37 "
2020-11-24,Madrid,342.931 ,1.029 ,18.106 ,"271,72 ",7.837 ,"117,61 ",7.980 ,"119,76 ",2.029 ,"30,45 "
2020-11-24,Melilla,3.956 ,27 ,459 ,"530,72 ",211 ,"243,97 ",189 ,"218,53 ",62 ,"71,69 "
2020-11-24,Murcia,52.827 ,61 ,6.316 ,"422,79 ",2.069 ,"138,50 ",2.418 ,"161,86 ",574 ,"38,42 "
2020-11-24,Navarra,38.988 ,141 ,2.367 ,"361,81 ",955 ,"145,98 ",1.159 ,"177,16 ",383 ,"58,54 "
2020-11-24,País Vasco,93.997 ,520 ,12.751 ,"577,55 ",5.070 ,"229,64 ",108 ,"4,89 ",16 ,"0,72 "
2020-11-24,La Rioja,16.112 ,45 ,1.692 ,"534,09 ",707 ,"223,17 ",717 ,"226,33 ",213 ,"67,24 "
2020-11-25,Andalucía,223.426 ,422 ,33.253 ,"395,20 ",11.368 ,"135,10 ",4.763 ,"56,61 ",1.018 ,"12,10 "
2020-11-25,Aragón,71.924 ,322 ,5.702 ,"432,20 ",2.312 ,"175,25 ",2.506 ,"189,95 ",733 ,"55,56 "
2020-11-25,Asturias,22.200 ,399 ,5.801 ,"567,17 ",2.330 ,"227,81 ",245 ,"23,95 ",104 ,"10,17 "
2020-11-25,Baleares,23.513 ,77 ,2.341 ,"203,66 ",1.001 ,"87,08 ",1.332 ,"115,88 ",404 ,"35,15 "
2020-11-25,Canarias,20.481 ,141 ,1.668 ,"77,46 ",834 ,"38,73 ",851 ,"39,52 ",300 ,"13,93 "
2020-11-25,Cantabria,14.809 ,128 ,2.585 ,"444,86 ",1.060 ,"182,42 ",291 ,"50,08 ",63 ,"10,84 "
2020-11-25,Castilla La Mancha,83.132 ,101 ,7.089 ,"348,72 ",2.485 ,"122,24 ",2.803 ,"137,88 ",642 ,"31,58 "
2020-11-25,Castilla y León,118.397 ,10 ,14.324 ,"596,95 ",4.865 ,"202,75 ",3.617 ,"150,74 ",810 ,"33,76 "
2020-11-25,Cataluña,298.703 ,832 ,23.010 ,"299,80 ",8.715 ,"113,55 ",9.536 ,"124,24 ",2.584 ,"33,67 "
2020-11-25,Ceuta,2.759 ,15 ,406 ,"478,90 ",168 ,"198,17 ",206 ,"242,99 ",55 ,"64,88 "
2020-11-25,C. Valenciana,97.896 ,252 ,14.088 ,"281,55 ",5.684 ,"113,59 ",5.102 ,"101,96 ",1.177 ,"23,52 "
2020-11-25,Extremadura,28.086 ,192 ,3.145 ,"294,56 ",1.277 ,"119,60 ",1.085 ,"101,62 ",324 ,"30,35 "
2020-11-25,Galicia,48.290 ,412 ,7.367 ,"272,90 ",3.493 ,"129,39 ",2.284 ,"84,61 ",644 ,"23,86 "
2020-11-25,Madrid,344.246 ,1.105 ,17.393 ,"261,02 ",7.382 ,"110,78 ",8.144 ,"122,22 ",2.310 ,"34,67 "
2020-11-25,Melilla,3.986 ,27 ,437 ,"505,28 ",211 ,"243,97 ",191 ,"220,84 ",57 ,"65,91 "
2020-11-25,Murcia,53.182 ,123 ,5.754 ,"385,17 ",1.888 ,"126,38 ",2.264 ,"151,55 ",542 ,"36,28 "
2020-11-25,Navarra,39.106 ,106 ,2.221 ,"339,49 ",912 ,"139,40 ",1.109 ,"169,52 ",361 ,"55,18 "
2020-11-25,País Vasco,94.695 ,622 ,12.077 ,"547,02 ",4.772 ,"216,15 ",128 ,"5,80 ",20 ,"0,91 "
2020-11-25,La Rioja,16.235 ,114 ,1.619 ,"511,05 ",675 ,"213,07 ",717 ,"226,33 ",235 ,"74,18 "
2020-11-26,Andalucía,226.989 ,521 ,32.369 ,"384,69 ",11.576 ,"137,58 ",5.848 ,"69,50 ",1.177 ,"13,99 "
2020-11-26,Aragón,72.243 ,301 ,5.314 ,"402,79 ",2.088 ,"158,27 ",2.392 ,"181,31 ",719 ,"54,50 "
2020-11-26,Asturias,22.460 ,259 ,5.448 ,"532,66 ",2.132 ,"208,45 ",239 ,"23,37 ",82 ,"8,02 "
2020-11-26,Baleares,23.690 ,71 ,2.328 ,"202,53 ",994 ,"86,48 ",1.323 ,"115,10 ",417 ,"36,28 "
2020-11-26,Canarias,20.615 ,128 ,1.671 ,"77,60 ",845 ,"39,24 ",854 ,"39,66 ",311 ,"14,44 "
2020-11-26,Cantabria,14.928 ,119 ,2.446 ,"420,94 ",944 ,"162,46 ",268 ,"46,12 ",58 ,"9,98 "
2020-11-26,Castilla La Mancha,84.140 ,140 ,6.772 ,"333,13 ",2.479 ,"121,95 ",2.702 ,"132,92 ",663 ,"32,61 "
2020-11-26,Castilla y León,119.178 ,5 ,13.407 ,"558,73 ",4.226 ,"176,12 ",3.465 ,"144,40 ",778 ,"32,42 "
2020-11-26,Cataluña,300.125 ,728 ,21.728 ,"283,09 ",8.162 ,"106,34 ",9.418 ,"122,71 ",2.594 ,"33,80 "
2020-11-26,Ceuta,2.774 ,14 ,374 ,"441,16 ",140 ,"165,14 ",196 ,"231,19 ",49 ,"57,80 "
2020-11-26,C. Valenciana,99.403 ,252 ,13.799 ,"275,77 ",5.504 ,"110,00 ",5.270 ,"105,32 ",1.311 ,"26,20 "
2020-11-26,Extremadura,28.289 ,189 ,2.883 ,"270,02 ",1.256 ,"117,63 ",1.104 ,"103,40 ",335 ,"31,38 "
2020-11-26,Galicia,48.747 ,439 ,7.250 ,"268,57 ",3.298 ,"122,17 ",2.269 ,"84,05 ",656 ,"24,30 "
2020-11-26,Madrid,345.469 ,1.061 ,16.796 ,"252,06 ",7.194 ,"107,96 ",8.039 ,"120,64 ",2.351 ,"35,28 "
2020-11-26,Melilla,4.005 ,14 ,405 ,"468,28 ",183 ,"211,59 ",185 ,"213,90 ",56 ,"64,75 "
2020-11-26,Murcia,53.429 ,100 ,5.118 ,"342,59 ",1.638 ,"109,65 ",2.086 ,"139,63 ",509 ,"34,07 "
2020-11-26,Navarra,39.247 ,140 ,2.111 ,"322,68 ",913 ,"139,56 ",1.046 ,"159,89 ",339 ,"51,82 "
2020-11-26,País Vasco,95.296 ,503 ,11.322 ,"512,82 ",4.361 ,"197,53 ",116 ,"5,25 ",17 ,"0,77 "
2020-11-26,La Rioja,16.328 ,89 ,1.527 ,"482,01 ",635 ,"200,44 ",689 ,"217,49 ",236 ,"74,50 "
2020-11-27,Andalucía,229.104 ,514 ,30.112 ,"357,87 ",10.654 ,"126,62 ",5.652 ,"67,17 ",1.154 ,"13,71 "
2020-11-27,Aragón,72.590 ,336 ,5.029 ,"381,19 ",2.040 ,"154,63 ",2.324 ,"176,16 ",742 ,"56,24 "
2020-11-27,Asturias,22.746 ,286 ,5.059 ,"494,62 ",2.093 ,"204,63 ",261 ,"25,52 ",97 ,"9,48 "
2020-11-27,Baleares,23.925 ,119 ,2.336 ,"203,23 ",1.030 ,"89,61 ",1.352 ,"117,62 ",467 ,"40,63 "
2020-11-27,Canarias,20.730 ,108 ,1.668 ,"77,46 ",842 ,"39,10 ",872 ,"40,49 ",328 ,"15,23 "
2020-11-27,Cantabria,15.027 ,99 ,2.319 ,"399,09 ",882 ,"151,79 ",245 ,"42,16 ",48 ,"8,26 "
2020-11-27,Castilla La Mancha,84.935 ,80 ,6.500 ,"319,75 ",2.331 ,"114,67 ",2.632 ,"129,47 ",674 ,"33,16 "
2020-11-27,Castilla y León,119.952 ,21 ,12.028 ,"501,26 ",3.813 ,"158,90 ",3.274 ,"136,44 ",802 ,"33,42 "
2020-11-27,Cataluña,301.577 ,598 ,20.262 ,"263,99 ",7.601 ,"99,03 ",9.292 ,"121,06 ",2.677 ,"34,88 "
2020-11-27,Ceuta,2.782 ,8 ,336 ,"396,33 ",121 ,"142,73 ",177 ,"208,78 ",40 ,"47,18 "
2020-11-27,C. Valenciana,100.748 ,242 ,13.679 ,"273,37 ",5.318 ,"106,28 ",5.320 ,"106,32 ",1.377 ,"27,52 "
2020-11-27,Extremadura,28.578 ,259 ,2.829 ,"264,96 ",1.272 ,"119,13 ",1.102 ,"103,21 ",351 ,"32,87 "
2020-11-27,Galicia,49.183 ,433 ,6.997 ,"259,20 ",3.029 ,"112,21 ",2.241 ,"83,02 ",670 ,"24,82 "
2020-11-27,Madrid,346.850 ,1.022 ,16.282 ,"244,35 ",7.208 ,"108,17 ",8.204 ,"123,12 ",2.544 ,"38,18 "
2020-11-27,Melilla,4.023 ,18 ,398 ,"460,18 ",167 ,"193,09 ",181 ,"209,28 ",52 ,"60,12 "
2020-11-27,Murcia,53.691 ,86 ,4.637 ,"310,40 ",1.527 ,"102,22 ",1.941 ,"129,93 ",501 ,"33,54 "
2020-11-27,Navarra,39.414 ,162 ,2.044 ,"312,44 ",908 ,"138,79 ",1.030 ,"157,44 ",362 ,"55,33 "
2020-11-27,País Vasco,95.955 ,554 ,10.584 ,"479,40 ",4.121 ,"186,66 ",96 ,"4,35 ",15 ,"0,68 "
2020-11-27,La Rioja,16.398 ,63 ,1.412 ,"445,71 ",598 ,"188,76 ",668 ,"210,86 ",234 ,"73,86 "
2020-11-30,Andalucía,233.413 ,145 ,26.523 ,"315,22 ",9.714 ,"115,45 ",4.555 ,"54,13 ",885 ,"10,52 "
2020-11-30,Aragón,73.375 ,161 ,4.618 ,"350,04 ",2.018 ,"152,96 ",2.080 ,"157,66 ",746 ,"56,55 "
2020-11-30,Asturias,23.337 ,185 ,4.157 ,"406,43 ",1.756 ,"171,69 ",259 ,"25,32 ",80 ,"7,82 "
2020-11-30,Baleares,24.441 ,51 ,2.328 ,"202,53 ",1.127 ,"98,05 ",1.377 ,"119,80 ",523 ,"45,50 "
2020-11-30,Canarias,21.075 ,76 ,1.664 ,"77,27 ",858 ,"39,84 ",846 ,"39,29 ",312 ,"14,49 "
2020-11-30,Cantabria,15.331 ,89 ,2.096 ,"360,71 ",783 ,"134,75 ",197 ,"33,90 ",55 ,"9,47 "
2020-11-30,Castilla La Mancha,85.984 ,23 ,5.708 ,"280,79 ",2.171 ,"106,80 ",2.311 ,"113,68 ",553 ,"27,20 "
2020-11-30,Castilla y León,121.621 ,1 ,10.345 ,"431,12 ",3.467 ,"144,49 ",2.720 ,"113,35 ",712 ,"29,67 "
2020-11-30,Cataluña,304.522 ,245 ,19.106 ,"248,93 ",7.853 ,"102,32 ",6.069 ,"79,07 ",1.098 ,"14,31 "
2020-11-30,Ceuta,2.814 ,3 ,308 ,"363,31 ",94 ,"110,88 ",144 ,"169,86 ",32 ,"37,75 "
2020-11-30,C. Valenciana,102.240 ,12 ,11.745 ,"234,72 ",4.025 ,"80,44 ",4.487 ,"89,67 ",846 ,"16,91 "
2020-11-30,Extremadura,28.843 ,41 ,2.483 ,"232,55 ",1.095 ,"102,56 ",996 ,"93,28 ",313 ,"29,32 "
2020-11-30,Galicia,50.152 ,249 ,6.388 ,"236,64 ",2.656 ,"98,39 ",1.971 ,"73,01 ",558 ,"20,67 "
2020-11-30,Madrid,348.959 ,167 ,15.738 ,"236,19 ",7.137 ,"107,11 ",7.521 ,"112,87 ",2.271 ,"34,08 "
2020-11-30,Melilla,4.065 ,3 ,347 ,"401,22 ",137 ,"158,41 ",151 ,"174,59 ",38 ,"43,94 "
2020-11-30,Murcia,54.207 ,5 ,3.798 ,"254,23 ",1.353 ,"90,57 ",1.559 ,"104,36 ",398 ,"26,64 "
2020-11-30,Navarra,39.675 ,83 ,1.791 ,"273,76 ",827 ,"126,41 ",924 ,"141,24 ",317 ,"48,46 "
2020-11-30,País Vasco,97.464 ,363 ,9.083 ,"411,41 ",3.684 ,"166,86 ",52 ,"2,36 ",4 ,"0,18 "
2020-11-30,La Rioja,16.669 ,57 ,1.336 ,"421,72 ",593 ,"187,19 ",645 ,"203,60 ",227 ,"71,65 "
2020-12-01,Andalucía,234.238 ,148 ,24.815 ,"294,92 ",8.904 ,"105,82 ",4.007 ,"47,62 ",800 ,"9,51 "
2020-12-01,Aragón,73.614 ,212 ,4.453 ,"337,53 ",1.997 ,"151,37 ",2.000 ,"151,60 ",732 ,"55,48 "
2020-12-01,Asturias,23.485 ,145 ,4.014 ,"392,45 ",1.684 ,"164,65 ",242 ,"23,66 ",73 ,"7,14 "
2020-12-01,Baleares,24.612 ,79 ,2.280 ,"198,35 ",1.144 ,"99,52 ",2.375 ,"206,62 ",869 ,"75,60 "
2020-12-01,Canarias,21.185 ,102 ,1.699 ,"78,90 ",841 ,"39,05 ",844 ,"39,19 ",308 ,"14,30 "
2020-12-01,Cantabria,15.436 ,105 ,1.963 ,"337,82 ",755 ,"129,93 ",165 ,"28,40 ",47 ,"8,09 "
2020-12-01,Castilla La Mancha,86.499 ,40 ,5.551 ,"273,06 ",2.177 ,"107,09 ",2.192 ,"107,83 ",526 ,"25,87 "
2020-12-01,Castilla y León,121.951 ,7 ,9.674 ,"403,16 ",3.104 ,"129,36 ",2.454 ,"102,27 ",624 ,"26,00 "
2020-12-01,Cataluña,305.903 ,914 ,17.957 ,"233,96 ",7.500 ,"97,72 ",7.158 ,"93,26 ",1.818 ,"23,69 "
2020-12-01,Ceuta,2.823 ,9 ,277 ,"326,74 ",79 ,"93,19 ",123 ,"145,09 ",33 ,"38,93 "
2020-12-01,C. Valenciana,104.055 ,107 ,12.437 ,"248,55 ",4.662 ,"93,17 ",4.571 ,"91,35 ",1.039 ,"20,76 "
2020-12-01,Extremadura,28.986 ,135 ,2.415 ,"226,19 ",1.053 ,"98,62 ",976 ,"91,41 ",269 ,"25,19 "
2020-12-01,Galicia,50.480 ,301 ,6.249 ,"231,49 ",2.590 ,"95,94 ",1.849 ,"68,49 ",484 ,"17,93 "
2020-12-01,Madrid,350.319 ,1.001 ,15.554 ,"233,42 ",7.223 ,"108,40 ",7.255 ,"108,88 ",2.199 ,"33,00 "
2020-12-01,Melilla,4.089 ,22 ,347 ,"401,22 ",133 ,"153,78 ",135 ,"156,09 ",32 ,"37,00 "
2020-12-01,Murcia,54.369 ,20 ,3.580 ,"239,64 ",1.259 ,"84,28 ",1.395 ,"93,38 ",346 ,"23,16 "
2020-12-01,Navarra,39.750 ,67 ,1.717 ,"262,45 ",748 ,"114,34 ",875 ,"133,75 ",292 ,"44,63 "
2020-12-01,País Vasco,97.946 ,394 ,8.701 ,"394,11 ",3.557 ,"161,11 ",41 ,"1,86 ",5 ,"0,23 "
2020-12-01,La Rioja,16.704 ,33 ,1.293 ,"408,15 ",576 ,"181,82 ",599 ,"189,08 ",165 ,"52,08 "
2020-12-02,Andalucía,235.820 ,438 ,22.796 ,"270,92 ",8.083 ,"96,06 ",5.989 ,"71,18 ",1.254 ,"14,90 "
2020-12-02,Aragón,73.982 ,359 ,4.366 ,"330,94 ",2.034 ,"154,17 ",1.961 ,"148,64 ",749 ,"56,77 "
2020-12-02,Asturias,23.722 ,236 ,3.852 ,"376,61 ",1.521 ,"148,71 ",241 ,"23,56 ",68 ,"6,65 "
2020-12-02,Baleares,24.803 ,98 ,2.280 ,"198,35 ",1.147 ,"99,79 ",2.364 ,"205,66 ",791 ,"68,81 "
2020-12-02,Canarias,21.374 ,185 ,1.724 ,"80,06 ",882 ,"40,96 ",904 ,"41,98 ",363 ,"16,86 "
2020-12-02,Cantabria,15.633 ,198 ,1.884 ,"324,22 ",824 ,"141,81 ",158 ,"27,19 ",45 ,"7,74 "
2020-12-02,Castilla La Mancha,86.903 ,91 ,5.307 ,"261,06 ",2.085 ,"102,56 ",2.145 ,"105,52 ",571 ,"28,09 "
2020-12-02,Castilla y León,122.445 ,3 ,8.592 ,"358,07 ",2.853 ,"118,90 ",2.321 ,"96,73 ",612 ,"25,50 "
2020-12-02,Cataluña,307.245 ,788 ,16.843 ,"219,45 ",7.267 ,"94,68 ",6.848 ,"89,22 ",1.749 ,"22,79 "
2020-12-02,Ceuta,2.837 ,13 ,246 ,"290,17 ",77 ,"90,83 ",111 ,"130,93 ",36 ,"42,46 "
2020-12-02,C. Valenciana,105.474 ,207 ,12.157 ,"242,96 ",4.603 ,"91,99 ",4.609 ,"92,11 ",1.143 ,"22,84 "
2020-12-02,Extremadura,29.132 ,151 ,2.323 ,"217,57 ",1.023 ,"95,81 ",967 ,"90,57 ",291 ,"27,25 "
2020-12-02,Galicia,50.865 ,369 ,6.064 ,"224,63 ",2.549 ,"94,42 ",1.786 ,"66,16 ",483 ,"17,89 "
2020-12-02,Madrid,351.616 ,1.140 ,15.055 ,"225,94 ",7.074 ,"106,16 ",7.287 ,"109,36 ",2.242 ,"33,65 "
2020-12-02,Melilla,4.114 ,22 ,343 ,"396,59 ",123 ,"142,22 ",122 ,"141,06 ",24 ,"27,75 "
2020-12-02,Murcia,54.637 ,96 ,3.318 ,"222,10 ",1.242 ,"83,14 ",1.331 ,"89,10 ",373 ,"24,97 "
2020-12-02,Navarra,39.822 ,65 ,1.628 ,"248,85 ",712 ,"108,83 ",840 ,"128,40 ",280 ,"42,80 "
2020-12-02,País Vasco,98.558 ,516 ,8.314 ,"376,58 ",3.467 ,"157,04 ",56 ,"2,54 ",12 ,"0,54 "
2020-12-02,La Rioja,16.793 ,85 ,1.232 ,"388,89 ",550 ,"173,61 ",590 ,"186,24 ",181 ,"57,13 "
2020-12-03,Andalucía,237.397 ,373 ,20.983 ,"249,37 ",7.574 ,"90,01 ",5.466 ,"64,96 ",1.089 ,"12,94 "
2020-12-03,Aragón,74.280 ,291 ,4.127 ,"312,82 ",2.022 ,"153,26 ",1.932 ,"146,44 ",784 ,"59,43 "
2020-12-03,Asturias,23.946 ,222 ,3.618 ,"353,73 ",1.483 ,"144,99 ",224 ,"21,90 ",70 ,"6,84 "
2020-12-03,Baleares,25.021 ,101 ,2.315 ,"201,40 ",1.190 ,"103,53 ",2.326 ,"202,36 ",725 ,"63,07 "
2020-12-03,Canarias,21.591 ,206 ,1.817 ,"84,38 ",960 ,"44,58 ",973 ,"45,18 ",416 ,"19,32 "
2020-12-03,Cantabria,15.752 ,119 ,1.768 ,"304,26 ",824 ,"141,81 ",157 ,"27,02 ",48 ,"8,26 "
2020-12-03,Castilla La Mancha,87.516 ,145 ,5.317 ,"261,55 ",2.195 ,"107,98 ",2.182 ,"107,34 ",637 ,"31,34 "
2020-12-03,Castilla y León,123.041 ,9 ,7.819 ,"325,85 ",2.771 ,"115,48 ",2.238 ,"93,27 ",583 ,"24,30 "
2020-12-03,Cataluña,308.791 ,744 ,16.397 ,"213,64 ",7.328 ,"95,48 ",6.481 ,"84,44 ",1.706 ,"22,23 "
2020-12-03,Ceuta,2.846 ,8 ,212 ,"250,07 ",72 ,"84,93 ",99 ,"116,78 ",36 ,"42,46 "
2020-12-03,C. Valenciana,107.196 ,218 ,11.918 ,"238,18 ",4.623 ,"92,39 ",4.812 ,"96,17 ",1.275 ,"25,48 "
2020-12-03,Extremadura,29.306 ,155 ,2.268 ,"212,42 ",989 ,"92,63 ",931 ,"87,20 ",283 ,"26,51 "
2020-12-03,Galicia,51.205 ,334 ,5.753 ,"213,11 ",2.443 ,"90,50 ",432 ,"16,00 ",61 ,"2,26 "
2020-12-03,Madrid,353.011 ,1.038 ,14.884 ,"223,37 ",7.142 ,"107,18 ",7.243 ,"108,70 ",2.242 ,"33,65 "
2020-12-03,Melilla,4.144 ,30 ,324 ,"374,62 ",138 ,"159,56 ",116 ,"134,12 ",22 ,"25,44 "
2020-12-03,Murcia,54.867 ,71 ,3.049 ,"204,10 ",1.185 ,"79,32 ",1.307 ,"87,49 ",397 ,"26,57 "
2020-12-03,Navarra,39.950 ,116 ,1.616 ,"247,01 ",695 ,"106,23 ",811 ,"123,97 ",296 ,"45,25 "
2020-12-03,País Vasco,99.204 ,542 ,7.952 ,"360,18 ",3.480 ,"157,62 ",72 ,"3,26 ",11 ,"0,50 "
2020-12-03,La Rioja,16.838 ,43 ,1.145 ,"361,43 ",501 ,"158,14 ",557 ,"175,82 ",164 ,"51,77 "
2020-12-04,Andalucía,238.783 ,293 ,19.348 ,"229,94 ",7.077 ,"84,11 ",5.104 ,"60,66 ",997 ,"11,85 "
2020-12-04,Aragón,74.534 ,250 ,3.993 ,"302,66 ",1.941 ,"147,12 ",1.897 ,"143,79 ",745 ,"56,47 "
2020-12-04,Asturias,24.175 ,229 ,3.522 ,"344,35 ",1.425 ,"139,32 ",227 ,"22,19 ",73 ,"7,14 "
2020-12-04,Baleares,25.288 ,116 ,2.355 ,"204,88 ",1.181 ,"102,74 ",2.299 ,"200,01 ",718 ,"62,46 "
2020-12-04,Canarias,21.753 ,152 ,1.860 ,"86,38 ",1.005 ,"46,67 ",1.014 ,"47,09 ",423 ,"19,64 "
2020-12-04,Cantabria,15.903 ,151 ,1.758 ,"302,54 ",876 ,"150,75 ",161 ,"27,71 ",63 ,"10,84 "
2020-12-04,Castilla La Mancha,87.956 ,102 ,5.100 ,"250,88 ",2.211 ,"108,76 ",2.204 ,"108,42 ",677 ,"33,30 "
2020-12-04,Castilla y León,123.433 ,8 ,7.080 ,"295,06 ",2.441 ,"101,73 ",2.151 ,"89,64 ",583 ,"24,30 "
2020-12-04,Cataluña,310.141 ,693 ,16.006 ,"208,54 ",7.314 ,"95,29 ",6.487 ,"84,52 ",1.836 ,"23,92 "
2020-12-04,Ceuta,2.854 ,7 ,193 ,"227,66 ",70 ,"82,57 ",95 ,"112,06 ",32 ,"37,75 "
2020-12-04,C. Valenciana,108.586 ,194 ,11.641 ,"232,64 ",4.613 ,"92,19 ",4.934 ,"98,61 ",1.422 ,"28,42 "
2020-12-04,Extremadura,29.461 ,145 ,2.167 ,"202,96 ",884 ,"82,79 ",967 ,"90,57 ",323 ,"30,25 "
2020-12-04,Galicia,51.557 ,344 ,5.398 ,"199,96 ",2.341 ,"86,72 ",1.507 ,"55,83 ",435 ,"16,11 "
2020-12-04,Madrid,354.326 ,1.058 ,14.928 ,"224,03 ",7.273 ,"109,15 ",7.263 ,"109,00 ",2.308 ,"34,64 "
2020-12-04,Melilla,4.152 ,9 ,298 ,"344,56 ",127 ,"146,84 ",104 ,"120,25 ",22 ,"25,44 "
2020-12-04,Murcia,55.116 ,60 ,2.879 ,"192,72 ",1.124 ,"75,24 ",1.282 ,"85,82 ",388 ,"25,97 "
2020-12-04,Navarra,40.032 ,82 ,1.526 ,"233,26 ",610 ,"93,24 ",778 ,"118,92 ",271 ,"41,42 "
2020-12-04,País Vasco,99.716 ,438 ,7.552 ,"342,06 ",3.358 ,"152,10 ",103 ,"4,67 ",21 ,"0,95 "
2020-12-04,La Rioja,16.881 ,41 ,1.080 ,"340,91 ",479 ,"151,20 ",529 ,"166,98 ",147 ,"46,40 "
2020-12-07,Andalucía,242.241 ,136 ,17.187 ,"204,26 ",6.729 ,"79,97 ",3.669 ,"43,60 ",744 ,"8,84 "
2020-12-07,Aragón,75.088 ,121 ,3.701 ,"280,53 ",1.669 ,"126,51 ",1.773 ,"134,39 ",582 ,"44,11 "
2020-12-07,Asturias,24.692 ,115 ,3.111 ,"304,17 ",1.352 ,"132,19 ",197 ,"19,26 ",77 ,"7,53 "
2020-12-07,Baleares,25.941 ,84 ,2.556 ,"222,37 ",1.304 ,"113,44 ",2.142 ,"186,35 ",888 ,"77,25 "
2020-12-07,Canarias,21.753 ,- ,1.533 ,"71,19 ",662 ,"30,74 ",777 ,"36,08 ",191 ,"8,87 "
2020-12-07,Cantabria,16.221 ,58 ,1.670 ,"287,40 ",886 ,"152,48 ",264 ,"45,43 ",91 ,"15,66 "
2020-12-07,Castilla La Mancha,88.827 ,15 ,4.941 ,"243,06 ",2.177 ,"107,09 ",2.086 ,"102,61 ",615 ,"30,25 "
2020-12-07,Castilla y León,124.714 ,132 ,6.346 ,"264,47 ",2.498 ,"104,10 ",1.801 ,"75,06 ",448 ,"18,67 "
2020-12-07,Cataluña,312.605 ,206 ,15.770 ,"205,47 ",7.263 ,"94,63 ",6.057 ,"78,92 ",1.881 ,"24,51 "
2020-12-07,Ceuta,2.881 ,7 ,160 ,"188,73 ",66 ,"77,85 ",78 ,"92,01 ",29 ,"34,21 "
2020-12-07,C. Valenciana,110.704 ,1 ,10.515 ,"210,14 ",4.149 ,"82,92 ",4.269 ,"85,32 ",988 ,"19,75 "
2020-12-07,Extremadura,29.731 ,56 ,1.997 ,"187,04 ",891 ,"83,45 ",896 ,"83,92 ",325 ,"30,44 "
2020-12-07,Galicia,52.326 ,239 ,4.827 ,"178,81 ",2.133 ,"79,01 ",1.403 ,"51,97 ",416 ,"15,41 "
2020-12-07,Madrid,356.659 ,216 ,14.802 ,"222,14 ",7.196 ,"107,99 ",7.022 ,"105,38 ",2.125 ,"31,89 "
2020-12-07,Melilla,4.176 ,5 ,249 ,"287,90 ",108 ,"124,87 ",88 ,"101,75 ",23 ,"26,59 "
2020-12-07,Murcia,55.507 ,1 ,2.580 ,"172,70 ",1.052 ,"70,42 ",1.096 ,"73,37 ",304 ,"20,35 "
2020-12-07,Navarra,40.293 ,82 ,1.444 ,"220,72 ",606 ,"92,63 ",734 ,"112,20 ",281 ,"42,95 "
